bb_id,player_id,bat_speed,attack_angle,squared_up_pct,swing_length,pitch_speed,exit_velocity,launch_angle,is_barrel,is_hard_hit,is_sweet_spot,xwoba_est
40466,100223,66.0,-6.4,32.2,8.76,92.0,88.8,-24.5,0,0,0,0.0
40468,100223,67.9,0.3,29.5,8.42,93.9,79.8,16.8,0,0,1,0.316
40469,100223,67.8,-3.9,43.4,8.65,92.3,89.2,12.4,0,0,1,0.515
40470,100223,73.0,-5.2,32.2,9.0,94.1,98.2,-18.9,0,1,0,0.045
40471,100223,67.5,8.2,26.8,8.66,93.5,96.8,-26.9,0,1,0,0.103
40472,100223,72.9,2.6,34.2,8.21,95.2,100.2,2.9,0,1,0,0.494
40473,100223,66.1,-4.3,26.9,8.47,100.7,79.9,-12.5,0,0,0,0.107
40474,100223,69.7,-6.5,3.0,8.85,94.2,66.6,-8.5,0,0,0,0.111
40475,100223,67.7,1.8,24.7,9.08,90.3,72.0,-5.1,0,0,0,0.0
40476,100223,73.8,-15.3,10.9,8.27,91.6,80.8,-16.0,0,0,0,0.0
40477,100223,74.4,-2.8,22.6,8.74,95.9,81.8,-1.7,0,0,0,0.147
40478,100223,67.0,7.5,33.5,8.87,88.0,93.4,13.7,0,0,1,0.707
40479,100223,66.3,2.9,32.6,8.11,93.4,76.6,24.0,0,0,1,0.159
40480,100223,65.3,7.8,36.5,8.9,93.5,100.4,13.6,0,1,1,0.769
40481,100223,66.4,3.2,35.9,8.19,95.3,78.3,-8.7,0,0,0,0.126
40482,100223,69.6,-8.3,36.6,8.58,98.7,95.0,-20.1,0,0,0,0.082
40483,100223,62.3,-4.8,8.8,8.29,90.1,82.3,2.0,0,0,0,0.34
40484,100223,64.5,6.5,37.4,9.17,88.7,83.1,-12.3,0,0,0,0.066
40485,100223,67.7,4.2,29.4,8.64,88.0,84.4,-17.3,0,0,0,0.0
40486,100223,65.3,5.8,35.3,8.84,91.3,94.7,17.7,0,0,1,0.648
40487,100223,67.3,4.5,19.9,8.89,90.8,89.4,0.6,0,0,0,0.229
40488,100223,70.8,4.0,25.8,8.13,95.3,72.2,-13.0,0,0,0,0.142
40489,100223,70.6,-12.6,11.9,8.93,88.6,99.1,-1.3,0,1,0,0.351
40490,100223,75.6,8.3,34.9,8.81,95.4,90.1,-17.7,0,0,0,0.099
40491,100223,66.6,-5.6,33.5,8.24,88.9,94.1,-18.5,0,0,0,0.1
40492,100223,78.6,-3.7,33.9,8.25,93.7,102.4,-8.5,0,1,0,0.176
40493,100223,64.5,-1.1,25.8,9.08,91.3,93.8,-6.5,0,0,0,0.17
40494,100223,67.4,-6.3,30.1,8.51,98.1,106.8,-5.1,0,1,0,0.291
40495,100223,75.1,8.5,38.9,8.91,97.3,112.2,-1.8,0,1,0,0.533
40496,100223,76.9,0.9,22.6,8.49,93.2,96.0,-7.2,0,1,0,0.223
40497,100223,67.8,4.2,47.8,8.72,100.6,97.9,20.9,0,1,1,0.636
40498,100223,66.7,-2.1,29.1,8.83,91.2,87.0,-11.0,0,0,0,0.124
40499,100223,67.8,-5.5,13.7,8.8,94.0,73.9,16.1,0,0,1,0.128
40500,100223,68.5,-8.5,20.2,8.41,91.3,93.0,-3.0,0,0,0,0.226
40501,100223,69.7,-0.3,24.0,8.64,94.1,79.7,-11.4,0,0,0,0.003
40502,100223,66.7,-5.5,26.2,8.59,96.7,70.8,-25.3,0,0,0,0.061
40503,100223,62.6,-4.6,19.2,8.67,89.7,77.1,6.5,0,0,0,0.144
40504,100223,71.5,7.1,19.8,8.45,92.5,93.6,-21.4,0,0,0,0.087
40505,100223,70.2,0.4,37.8,8.77,94.2,94.4,-8.0,0,0,0,0.24
40506,100223,70.4,-1.6,21.2,8.17,85.9,102.2,-19.9,0,1,0,0.0
40507,100223,67.7,6.7,21.9,8.55,93.9,73.0,-1.8,0,0,0,0.146
40508,100223,70.0,1.8,36.4,8.36,87.7,86.4,11.7,0,0,1,0.407
40509,100223,75.6,3.2,26.6,8.17,98.1,84.0,18.9,0,0,1,0.378
40510,100223,73.6,-2.6,21.0,8.22,92.6,92.4,-5.7,0,0,0,0.219
40511,100223,71.4,-5.3,12.7,8.9,103.3,84.9,5.5,0,0,0,0.369
40512,100223,64.0,6.2,27.7,8.33,88.7,64.7,25.5,0,0,1,0.0
40513,100223,67.2,6.0,29.3,8.3,95.7,90.0,-2.4,0,0,0,0.185
40514,100223,63.8,0.0,31.7,8.65,93.4,81.2,22.0,0,0,1,0.284
40515,100223,66.6,3.6,11.4,8.74,84.5,71.1,14.7,0,0,1,0.157
40516,100223,67.6,3.5,25.9,8.4,90.5,74.7,0.0,0,0,0,0.174
40517,100223,70.2,-2.8,30.2,8.25,99.6,85.1,-0.3,0,0,0,0.327
40518,100223,63.3,-5.4,23.3,8.3,99.5,86.6,-8.3,0,0,0,0.189
40519,100223,70.0,-1.7,34.5,8.94,97.7,100.2,-17.7,0,1,0,0.0
40520,100223,68.4,1.7,42.4,8.84,95.7,87.8,-13.1,0,0,0,0.056
40521,100223,68.9,2.3,17.2,8.55,98.9,80.3,-5.8,0,0,0,0.098
40522,100223,64.2,-8.8,24.9,8.79,91.7,82.8,-20.2,0,0,0,0.085
40523,100223,67.0,0.0,9.5,8.3,91.5,77.1,17.0,0,0,1,0.315
40524,100223,69.8,0.4,16.7,8.39,98.9,81.1,9.4,0,0,1,0.374
40525,100223,70.5,-5.5,3.0,8.46,98.8,78.1,11.4,0,0,1,0.312
40526,100223,67.7,5.5,30.4,8.26,94.6,79.0,6.6,0,0,0,0.153
40527,100223,69.4,-1.4,31.9,8.64,88.8,94.7,-4.5,0,0,0,0.291
40528,100223,70.7,14.9,21.6,8.95,93.2,96.6,28.8,0,1,1,0.392
40529,100223,73.1,2.4,33.4,8.69,93.5,76.9,20.1,0,0,1,0.235
40530,100223,71.6,-1.5,27.6,8.25,93.2,81.4,10.1,0,0,1,0.352
40531,100223,74.1,1.8,19.9,9.27,97.9,85.1,16.3,0,0,1,0.443
40532,100223,72.3,-1.6,12.3,8.69,93.6,91.0,9.6,0,0,1,0.446
40533,100223,65.0,-0.9,38.1,8.77,91.2,86.5,-32.8,0,0,0,0.083
40534,100223,70.4,1.9,28.5,8.39,98.2,91.0,22.5,0,0,1,0.406
40535,100223,69.5,-0.2,23.1,8.27,89.3,84.6,-13.9,0,0,0,0.046
40536,100223,62.7,0.1,23.8,8.37,95.8,76.0,-10.1,0,0,0,0.109
40537,100223,70.2,-3.7,15.1,8.84,95.2,67.4,-33.0,0,0,0,0.067
40538,100223,60.0,-1.2,25.8,8.94,91.3,78.2,-22.1,0,0,0,0.096
40539,100223,66.6,0.3,22.0,8.19,96.2,77.0,-4.7,0,0,0,0.085
40540,100223,77.2,-1.8,40.2,8.26,95.3,119.6,-4.6,1,1,0,0.357
40541,100223,69.8,2.9,29.0,8.46,87.9,70.5,19.2,0,0,1,0.076
40542,100223,68.5,1.7,28.8,8.29,90.8,85.6,-3.1,0,0,0,0.199
40543,100223,64.9,7.4,32.1,9.08,98.9,101.7,4.4,0,1,0,0.5
40544,100223,69.8,2.3,17.5,8.51,95.5,88.8,20.1,0,0,1,0.489
40545,100223,65.2,-1.8,47.7,8.25,89.1,92.7,6.5,0,0,0,0.481
40546,100223,75.0,7.2,30.2,8.53,88.7,83.8,7.4,0,0,0,0.363
40547,100223,63.7,-2.2,24.1,8.64,94.4,80.1,1.4,0,0,0,0.219
40548,100223,66.3,-2.5,28.0,8.99,95.4,90.6,-14.7,0,0,0,0.119
40549,100223,65.7,3.6,27.3,8.16,97.1,89.1,-12.8,0,0,0,0.115
40550,100223,67.4,-1.4,25.4,8.48,87.2,80.3,13.1,0,0,1,0.431
40552,100223,67.7,-3.4,25.8,9.01,96.0,90.6,-14.6,0,0,0,0.167
40553,100223,73.3,5.3,43.0,8.89,103.2,104.2,9.7,0,1,1,0.79
40554,100223,70.9,-12.1,27.7,8.63,96.4,101.9,-0.9,0,1,0,0.493
40555,100223,63.6,3.3,15.2,8.59,88.3,66.0,11.2,0,0,1,0.069
40556,100223,63.1,2.2,24.0,8.68,94.4,84.2,1.9,0,0,0,0.27
40557,100223,65.5,2.2,25.8,8.57,96.5,76.2,0.9,0,0,0,0.197
40558,100223,70.6,3.5,35.1,8.23,91.3,87.7,-0.1,0,0,0,0.262
40559,100223,70.7,7.5,17.4,8.41,90.5,81.7,-8.7,0,0,0,0.117
40560,100223,72.0,-1.2,32.9,8.25,93.0,81.7,0.5,0,0,0,0.281
40561,100223,72.5,0.9,34.1,8.38,91.2,92.1,-1.6,0,0,0,0.309
40562,100223,70.7,2.7,45.0,8.25,94.3,108.7,18.7,1,1,1,0.933
40563,100223,72.0,0.0,22.0,8.41,95.1,85.8,1.7,0,0,0,0.19
40564,100223,66.6,0.5,39.5,8.3,94.1,86.7,7.4,0,0,0,0.309
40565,100223,72.9,12.1,26.8,9.08,92.6,92.6,7.1,0,0,0,0.512
40566,100223,68.5,-2.5,27.7,8.45,97.2,80.9,-20.3,0,0,0,0.048
40567,100223,68.6,5.2,26.5,8.28,89.7,80.2,6.7,0,0,0,0.3
40568,100223,64.1,-10.9,38.5,8.93,89.0,106.7,-7.1,0,1,0,0.267
40569,100223,65.0,-5.5,44.3,8.74,92.8,106.0,4.5,0,1,0,0.594
40570,100223,71.0,-12.4,33.4,7.86,90.5,97.6,-21.8,0,1,0,0.101
40571,100223,66.8,-3.8,10.2,8.48,89.6,73.3,-7.1,0,0,0,0.144
40572,100223,68.0,5.2,17.3,8.71,96.6,92.6,21.3,0,0,1,0.575
40573,100223,69.9,-5.3,31.0,7.82,94.5,87.5,-16.0,0,0,0,0.046
40574,100223,71.4,-2.2,27.3,8.61,96.1,99.6,14.6,0,1,1,0.833
40575,100223,66.3,-8.0,21.9,8.72,94.2,93.6,-17.4,0,0,0,0.03
40576,100223,59.2,10.2,22.1,8.28,91.8,73.2,9.2,0,0,1,0.153
40577,100223,68.8,11.7,18.4,8.01,89.1,75.4,37.8,0,0,0,0.107
40578,100223,67.5,-3.7,32.8,9.02,90.3,93.0,0.1,0,0,0,0.274
40579,100223,69.0,-2.3,28.4,8.62,91.6,87.9,17.0,0,0,1,0.385
40580,100223,70.0,18.4,41.5,8.37,94.8,89.4,17.6,0,0,1,0.518
40581,100223,71.0,-0.8,25.3,8.98,92.2,95.8,-4.4,0,1,0,0.176
40582,100223,65.4,5.7,13.1,9.55,94.6,71.2,13.1,0,0,1,0.141
40583,100223,70.3,4.7,38.9,8.56,99.7,94.5,5.7,0,0,0,0.523
40584,100223,67.3,1.7,24.0,8.54,98.0,88.0,5.8,0,0,0,0.447
40585,100223,65.1,1.1,23.8,8.86,96.0,78.5,16.3,0,0,1,0.297
40586,100223,64.3,-3.3,19.2,9.0,93.4,89.3,-20.5,0,0,0,0.071
40587,100223,71.5,7.2,23.6,8.27,92.8,94.4,24.7,0,0,1,0.522
40588,100223,76.3,-0.6,26.6,8.27,91.8,99.4,-2.4,0,1,0,0.342
40589,100223,72.1,1.0,21.9,8.76,90.9,107.9,-1.7,0,1,0,0.561
40590,100223,73.4,0.5,3.0,8.37,88.1,69.7,19.2,0,0,1,0.064
40591,100223,74.5,-3.7,33.7,8.93,97.1,120.4,-17.6,0,1,0,0.088
40592,100223,70.9,0.6,29.5,8.59,87.3,78.7,-21.3,0,0,0,0.125
40593,100223,67.8,-0.9,36.5,9.15,99.6,85.7,-6.1,0,0,0,0.17
40594,100223,70.5,1.8,16.9,8.57,92.0,78.9,2.0,0,0,0,0.154
40595,100223,71.3,1.6,16.2,8.21,94.5,76.0,14.3,0,0,1,0.35
40596,100223,79.6,-6.4,33.1,8.87,92.0,94.6,-14.0,0,0,0,0.094
40597,100223,66.8,-5.6,32.5,8.44,95.2,93.5,-12.8,0,0,0,0.133
40598,100223,64.5,-3.6,40.4,8.69,87.9,91.7,5.9,0,0,0,0.451
40599,100223,73.4,1.5,28.3,8.48,89.9,84.3,25.1,0,0,1,0.267
40600,100223,68.7,7.9,36.3,8.44,95.6,98.2,-28.3,0,1,0,0.021
40601,100223,69.8,1.4,34.2,8.32,92.4,91.7,3.9,0,0,0,0.346
40602,100223,66.1,-2.5,24.4,8.66,94.7,73.0,-31.2,0,0,0,0.064
40603,100223,60.3,-7.5,44.6,8.58,87.6,94.1,-7.9,0,0,0,0.173
40604,100223,71.8,3.9,14.4,8.72,87.8,70.3,10.7,0,0,1,0.134
40605,100223,70.1,-11.1,14.6,8.77,93.1,77.4,-16.4,0,0,0,0.099
40606,100223,69.7,-4.9,35.1,8.37,98.6,92.9,4.5,0,0,0,0.43
40607,100223,69.8,2.2,25.2,8.68,95.9,61.4,-1.7,0,0,0,0.028
40608,100223,72.6,-10.8,16.9,8.68,96.6,81.5,-19.4,0,0,0,0.064
40609,100223,68.1,-4.5,35.4,8.65,91.6,84.7,13.6,0,0,1,0.559
40610,100223,63.9,10.6,30.4,9.65,95.4,88.5,3.5,0,0,0,0.373
40611,100223,71.8,-13.0,38.3,9.24,96.6,94.6,-8.8,0,0,0,0.164
40612,100223,67.3,0.4,29.2,8.87,84.8,93.0,2.8,0,0,0,0.389
40613,100223,76.2,3.6,17.7,8.88,89.0,91.3,12.3,0,0,1,0.506
40614,100223,60.2,2.5,35.0,8.43,94.3,87.4,16.8,0,0,1,0.544
40615,100223,73.1,-0.2,35.2,8.81,93.4,96.2,8.9,0,1,1,0.569
40616,100223,68.8,2.2,14.8,9.24,90.0,73.1,0.4,0,0,0,0.122
40617,100223,68.9,1.7,25.0,8.45,93.6,85.3,-6.3,0,0,0,0.084
40618,100223,72.3,10.0,15.5,8.35,91.9,86.7,0.0,0,0,0,0.287
40619,100223,67.8,0.2,17.6,8.35,98.4,87.4,25.4,0,0,1,0.325
40620,100223,75.6,-10.6,36.5,8.84,99.0,87.0,-32.9,0,0,0,0.09
40621,100223,70.6,9.0,21.3,9.14,92.8,89.3,5.9,0,0,0,0.415
40622,100223,67.3,1.3,29.6,9.21,91.8,84.2,-5.3,0,0,0,0.162
40623,100223,68.9,5.3,27.7,7.96,95.1,88.6,17.8,0,0,1,0.521
40624,100223,66.6,-3.5,24.0,8.79,93.7,83.0,-0.2,0,0,0,0.24
40625,100223,72.0,-1.1,37.9,8.46,92.3,96.3,-0.1,0,1,0,0.412
40626,100223,68.4,4.1,21.6,8.79,94.7,87.0,17.2,0,0,1,0.443
40627,100223,68.4,5.5,36.2,8.15,91.8,92.9,-19.3,0,0,0,0.062
40628,100223,63.5,3.3,31.5,9.01,84.5,76.3,25.1,0,0,1,0.12
40629,100223,63.2,4.7,29.8,9.34,90.3,82.4,5.8,0,0,0,0.199
40630,100223,70.5,3.2,18.0,8.48,98.2,90.6,0.7,0,0,0,0.285
40631,100223,70.4,-1.2,29.2,8.41,91.0,86.6,1.1,0,0,0,0.27
40632,100223,66.2,2.3,24.0,8.37,91.0,83.2,22.6,0,0,1,0.32
40633,100223,71.5,3.6,26.2,8.93,86.4,96.1,-20.0,0,1,0,0.0
40634,100223,68.9,0.3,22.0,7.92,94.6,92.0,21.5,0,0,1,0.448
40635,100223,64.1,0.1,33.5,9.13,94.3,99.1,-5.1,0,1,0,0.29
40636,100223,74.0,-4.3,28.1,8.14,102.9,92.6,-2.8,0,0,0,0.315
40637,100223,68.2,-6.0,22.3,8.33,97.6,100.0,-28.1,0,1,0,0.042
40638,100223,66.2,-10.0,38.8,8.56,93.1,89.1,-14.7,0,0,0,0.038
40639,100223,64.8,-3.1,8.0,8.52,92.5,69.7,1.5,0,0,0,0.103
40640,100223,67.9,-1.1,32.5,7.77,93.3,91.1,-27.1,0,0,0,0.026
40641,100223,68.3,7.7,26.8,8.66,91.9,89.4,3.3,0,0,0,0.402
40642,100223,64.8,-2.7,21.6,8.78,91.3,70.0,13.7,0,0,1,0.0
40643,100223,63.0,4.5,26.0,9.15,95.0,91.4,5.1,0,0,0,0.414
40644,100223,72.4,9.7,6.6,9.59,97.0,81.5,14.9,0,0,1,0.336
40645,100223,66.8,-7.4,18.8,8.36,100.2,77.4,-4.8,0,0,0,0.157
40646,100223,70.1,6.5,26.5,9.01,84.6,82.6,-2.3,0,0,0,0.228
40647,100223,66.7,-6.3,30.0,8.43,85.8,94.2,-6.8,0,0,0,0.163
40648,100223,72.8,-5.6,32.3,8.34,98.0,95.7,18.7,0,1,1,0.651
40649,100223,61.4,2.8,14.7,9.08,90.0,73.1,18.2,0,0,1,0.158
40650,100223,63.0,-1.2,31.0,8.38,101.2,87.4,4.1,0,0,0,0.377
40651,100223,70.2,-1.2,3.3,8.84,85.4,67.4,-9.2,0,0,0,0.047
40652,100223,69.6,-4.0,30.1,8.69,91.0,90.4,-7.0,0,0,0,0.227
40654,100223,74.4,-2.1,20.6,8.61,90.2,88.2,18.0,0,0,1,0.504
40655,100223,75.5,-1.1,35.6,8.75,97.5,96.1,-10.3,0,1,0,0.107
40656,100223,68.8,4.9,44.5,8.52,92.5,93.6,-17.6,0,0,0,0.069
40657,100223,70.2,12.6,25.5,8.47,95.5,67.3,15.9,0,0,1,0.061
40658,100223,61.8,-2.1,53.0,8.24,95.7,92.6,-16.7,0,0,0,0.099
40659,100223,68.5,-0.3,33.5,8.97,97.1,92.4,-26.8,0,0,0,0.16
40660,100223,75.8,11.8,36.1,8.89,95.0,89.1,-2.2,0,0,0,0.262
40661,100223,66.5,4.8,50.4,9.12,97.2,102.4,-6.0,0,1,0,0.301
40662,100223,69.3,3.5,12.8,8.58,90.7,85.8,-7.1,0,0,0,0.162
40663,100223,67.3,13.8,27.8,8.8,96.6,102.4,-0.5,0,1,0,0.437
40664,100223,65.8,-2.7,24.6,8.86,86.8,74.1,-8.8,0,0,0,0.091
40665,100223,66.6,2.3,43.1,9.02,92.7,93.4,19.6,0,0,1,0.582
40666,100223,73.3,0.9,8.8,8.6,95.7,74.3,29.3,0,0,1,0.086
40667,100223,72.8,2.8,22.8,8.57,91.3,93.0,-15.9,0,0,0,0.077
40668,100223,70.5,0.3,25.6,9.01,95.9,95.7,-1.5,0,1,0,0.341
40669,100223,77.1,-6.6,29.9,8.27,91.9,83.1,-21.0,0,0,0,0.096
40670,100223,73.7,2.5,23.0,8.36,90.9,70.5,13.4,0,0,1,0.1
40671,100223,60.2,-5.0,28.3,7.97,95.3,87.2,-12.9,0,0,0,0.142
40672,100223,68.4,-3.5,28.6,8.75,97.8,102.4,0.9,0,1,0,0.467
40673,100223,67.0,6.2,47.2,8.14,94.1,81.0,24.3,0,0,1,0.346
40675,100223,71.7,-4.9,27.2,8.36,91.2,76.2,-14.7,0,0,0,0.101
40676,100223,72.2,-0.3,37.8,8.75,98.7,104.0,15.4,0,1,1,0.845
40677,100223,76.5,-5.7,33.9,8.72,93.5,93.5,-30.9,0,0,0,0.093
40678,100223,67.4,-3.8,39.6,8.56,89.9,97.8,-1.9,0,1,0,0.344
40679,100223,70.0,-1.6,34.2,8.12,91.3,96.2,-7.3,0,1,0,0.24
40680,100223,67.9,4.8,36.2,8.55,93.6,89.4,-3.9,0,0,0,0.255
40681,100223,69.4,1.9,12.2,8.83,93.6,83.8,3.3,0,0,0,0.324
40682,100223,75.7,0.6,34.1,8.65,94.1,94.2,11.4,0,0,1,0.582
40683,100223,71.2,-0.1,26.2,8.48,92.5,99.9,6.4,0,1,0,0.631
40684,100223,72.3,-4.4,25.4,8.19,94.5,90.5,-5.9,0,0,0,0.152
40685,100223,61.6,-2.2,22.6,8.63,95.8,77.7,3.5,0,0,0,0.189
40686,100223,69.6,-3.7,29.8,8.52,97.4,79.6,-14.3,0,0,0,0.088
40687,100224,60.4,11.7,34.6,5.93,93.3,103.0,14.2,0,1,1,0.771
40688,100224,69.3,3.7,37.2,5.95,96.0,94.5,-12.8,0,0,0,0.112
40689,100224,68.9,10.1,26.4,6.55,96.1,86.7,-5.7,0,0,0,0.043
40690,100224,64.2,11.0,42.8,6.1,93.4,98.8,-13.6,0,1,0,0.155
40691,100224,62.0,-4.1,29.9,6.98,93.2,86.4,-12.1,0,0,0,0.161
40692,100224,67.7,5.3,44.6,5.85,89.1,90.6,-24.2,0,0,0,0.003
40693,100224,67.8,-2.4,39.4,6.37,94.9,79.5,3.4,0,0,0,0.272
40694,100224,69.9,-0.4,40.0,5.54,93.7,101.3,3.1,0,1,0,0.518
40695,100224,66.5,6.5,38.9,6.21,93.1,105.1,6.8,0,1,0,0.746
40696,100224,65.2,11.7,49.2,6.38,95.5,100.0,0.2,0,1,0,0.489
40697,100224,67.7,17.2,33.0,6.89,88.9,86.4,4.4,0,0,0,0.39
40698,100224,65.8,-1.3,40.1,6.18,94.8,92.5,13.8,0,0,1,0.526
40699,100224,59.2,6.6,29.7,6.22,92.8,79.1,-5.5,0,0,0,0.082
40700,100224,67.4,-5.6,21.2,5.73,95.5,82.3,-24.2,0,0,0,0.063
40701,100224,71.4,9.3,32.9,6.4,95.6,105.3,7.7,0,1,0,0.732
40702,100224,67.7,0.6,19.2,6.25,91.3,69.7,-1.7,0,0,0,0.118
40703,100224,63.3,18.8,32.5,6.8,94.1,110.8,18.0,1,1,1,1.052
40704,100224,68.0,10.1,27.3,6.49,96.8,81.7,15.8,0,0,1,0.364
40705,100224,63.2,13.8,15.7,6.31,90.6,76.7,28.8,0,0,1,0.243
40706,100224,65.6,6.8,45.9,6.63,92.7,94.5,12.1,0,0,1,0.581
40707,100224,70.1,6.1,38.7,6.77,90.4,81.9,-6.0,0,0,0,0.131
40708,100224,68.1,12.0,25.4,6.25,93.3,83.6,26.5,0,0,1,0.357
40709,100224,70.5,15.5,50.2,6.11,84.3,97.3,21.3,0,1,1,0.634
40710,100224,68.7,2.2,38.7,6.12,93.7,108.3,6.9,0,1,0,0.848
40711,100224,60.1,16.7,24.0,6.23,90.6,80.9,4.2,0,0,0,0.249
40712,100224,70.2,-0.4,41.2,6.67,95.1,97.6,-45.0,0,1,0,0.043
40713,100224,69.2,18.5,25.1,6.18,91.7,90.9,18.1,0,0,1,0.529
40714,100224,65.1,-0.8,34.7,6.83,90.6,83.4,13.6,0,0,1,0.32
40715,100224,62.2,5.1,42.7,6.45,94.1,108.4,3.6,0,1,0,0.715
40716,100224,67.2,5.9,37.8,6.46,94.6,95.5,-4.6,0,1,0,0.325
40717,100224,63.5,10.1,41.6,6.35,89.6,100.3,-10.9,0,1,0,0.072
40718,100224,67.8,13.6,35.6,6.27,91.0,95.3,15.5,0,1,1,0.702
40719,100224,63.6,-0.1,36.3,5.96,94.9,92.8,10.6,0,0,1,0.582
40720,100224,71.3,-1.5,48.1,7.15,95.0,93.7,-12.8,0,0,0,0.09
40721,100224,67.4,7.6,35.5,6.11,95.8,85.4,7.5,0,0,0,0.386
40722,100224,67.8,-2.3,25.3,6.72,95.7,89.3,-0.9,0,0,0,0.3
40723,100224,66.7,3.1,28.9,6.54,90.8,81.3,15.9,0,0,1,0.318
40724,100224,60.5,4.8,35.4,6.53,93.4,83.8,27.0,0,0,1,0.295
40725,100224,63.1,18.6,39.6,6.95,97.0,97.9,18.2,0,1,1,0.787
40726,100224,71.5,11.9,28.8,6.64,94.9,81.0,5.9,0,0,0,0.266
40727,100224,62.6,9.6,42.0,7.03,87.4,86.0,2.5,0,0,0,0.323
40728,100224,67.9,8.9,35.6,6.56,94.0,85.2,2.5,0,0,0,0.262
40729,100224,62.2,16.2,45.3,5.97,86.4,73.4,29.1,0,0,1,0.192
40730,100224,64.2,0.2,45.7,5.97,93.5,97.0,-7.6,0,1,0,0.182
40731,100224,65.4,9.2,28.7,6.34,93.2,86.7,14.4,0,0,1,0.445
40732,100224,66.7,-2.0,35.0,6.2,91.2,106.5,-12.3,0,1,0,0.135
40733,100224,73.6,7.3,31.6,6.33,89.3,99.9,25.8,1,1,1,0.571
40734,100224,65.1,6.3,32.7,6.15,100.9,81.3,9.6,0,0,1,0.261
40735,100224,70.4,10.0,20.9,6.67,95.5,85.5,5.9,0,0,0,0.325
40736,100224,64.8,22.5,24.3,6.65,99.1,87.5,33.4,0,0,0,0.223
40737,100224,62.3,8.7,26.7,6.76,91.1,73.6,11.6,0,0,1,0.198
40738,100224,68.6,-0.5,30.3,6.61,99.4,97.1,15.8,0,1,1,0.701
40739,100224,66.2,15.4,50.6,6.31,86.3,94.4,42.7,0,0,0,0.127
40740,100224,66.7,-0.9,27.3,6.37,91.6,79.7,0.0,0,0,0,0.236
40741,100224,68.4,2.0,37.0,6.3,100.0,74.7,2.7,0,0,0,0.136
40742,100224,72.2,7.7,52.4,6.6,90.1,92.2,16.4,0,0,1,0.649
40743,100224,69.2,6.6,36.0,5.63,90.6,77.6,41.0,0,0,0,0.057
40744,100224,68.0,4.7,41.0,5.6,101.2,89.2,-6.8,0,0,0,0.182
40745,100224,66.5,8.6,27.7,6.82,96.4,74.4,25.3,0,0,1,0.138
40746,100224,65.4,6.0,39.3,5.97,95.7,86.1,8.0,0,0,0,0.353
40747,100224,67.9,11.7,23.9,5.99,96.1,90.9,3.2,0,0,0,0.346
40748,100224,59.0,-2.7,24.4,5.5,91.4,89.4,-26.4,0,0,0,0.085
40749,100224,69.2,-3.1,31.9,5.98,96.2,105.7,-31.2,0,1,0,0.061
40750,100224,68.7,-1.0,40.5,6.81,100.2,81.4,2.0,0,0,0,0.186
40751,100224,68.1,10.9,23.5,6.48,84.9,82.3,17.9,0,0,1,0.312
40752,100224,67.3,7.7,20.1,6.51,93.1,84.1,-5.9,0,0,0,0.191
40753,100224,70.8,-0.1,20.1,6.71,95.8,90.4,-23.5,0,0,0,0.058
40754,100224,68.2,5.4,10.8,5.93,90.8,68.4,0.4,0,0,0,0.059
40755,100224,68.2,3.3,23.4,6.68,88.1,87.4,13.1,0,0,1,0.521
40756,100224,64.4,13.0,29.4,6.51,93.0,81.8,32.8,0,0,0,0.221
40757,100224,67.8,15.4,38.2,6.4,92.6,80.0,21.0,0,0,1,0.314
40758,100224,67.9,6.3,17.7,5.91,91.3,88.5,3.2,0,0,0,0.309
40759,100224,70.8,9.7,34.6,6.11,95.1,86.1,3.0,0,0,0,0.229
40760,100224,63.6,-2.8,31.8,6.82,96.2,83.8,5.0,0,0,0,0.271
40761,100224,71.1,8.4,29.4,5.82,94.0,92.8,11.5,0,0,1,0.553
40762,100224,58.9,-5.9,25.4,7.37,91.4,78.5,-30.3,0,0,0,0.129
40763,100224,69.1,6.7,34.8,6.25,90.8,101.8,23.3,1,1,1,0.746
40764,100224,64.3,2.8,23.5,5.68,92.9,72.6,6.4,0,0,0,0.109
40765,100224,71.5,6.7,24.0,6.66,97.9,82.3,23.3,0,0,1,0.314
40766,100224,71.8,8.9,32.2,6.11,89.9,91.0,16.5,0,0,1,0.486
40767,100224,68.1,2.3,21.8,6.4,93.5,72.8,9.9,0,0,1,0.126
40768,100224,68.5,8.3,36.5,6.44,96.0,100.7,17.0,0,1,1,0.854
40769,100224,63.3,-0.3,34.7,5.69,98.3,88.4,-13.0,0,0,0,0.042
40770,100224,68.4,6.5,27.7,6.24,94.7,92.9,-0.7,0,0,0,0.268
40771,100224,59.4,2.6,39.9,6.54,89.7,83.0,30.0,0,0,1,0.2
40772,100224,60.7,7.5,42.4,6.18,95.5,83.5,5.4,0,0,0,0.28
40773,100224,69.8,8.3,35.5,6.86,95.4,96.2,-5.9,0,1,0,0.253
40774,100224,65.0,5.8,38.1,6.31,93.0,108.2,20.0,1,1,1,0.845
40775,100224,62.8,2.5,22.6,6.31,93.1,82.3,-20.5,0,0,0,0.105
40776,100224,60.4,10.8,36.1,6.1,90.5,88.1,15.7,0,0,1,0.476
40777,100224,65.2,3.2,27.7,6.21,92.6,90.2,32.9,0,0,0,0.254
40778,100224,67.8,-2.7,32.3,6.46,100.1,82.1,-0.4,0,0,0,0.153
40779,100224,67.3,3.7,51.6,6.44,98.5,109.2,-9.4,0,1,0,0.138
